X,Y,Previous_X,Previous_Y,X_velocity,Spike_0,Spike_1,Spike_2,Spike_3,Spike_4,Spike_5,Spike_6,Spike_7,Spike_8,Spike_9,Spike_10,Spike_11,Jump
372.60000000000036,291.6999999999998,368.00000000000034,297.79999999999984,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
377.2000000000004,285.8999999999998,372.60000000000036,291.6999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
381.8000000000004,280.3999999999998,377.2000000000004,285.8999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
386.40000000000043,275.1999999999998,381.8000000000004,280.3999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
391.00000000000045,270.29999999999984,386.40000000000043,275.1999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
395.6000000000005,265.6999999999998,391.00000000000045,270.29999999999984,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
400.2000000000005,261.3999999999998,395.6000000000005,265.6999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
404.8000000000005,257.3999999999998,400.2000000000005,261.3999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
409.40000000000055,253.69999999999982,404.8000000000005,257.3999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
414.00000000000057,250.2999999999998,409.40000000000055,253.69999999999982,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
418.6000000000006,247.19999999999982,414.00000000000057,250.2999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
423.2000000000006,244.3999999999998,418.6000000000006,247.19999999999982,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
427.80000000000064,241.8999999999998,423.2000000000006,244.3999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
432.40000000000066,239.69999999999982,427.80000000000064,241.8999999999998,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
437.0000000000007,237.7999999999998,432.40000000000066,239.69999999999982,4.6,0,0,0,0,0,1,1,1,1,1,0,0,0
438,236.19999999999982,437.0000000000007,237.7999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
433.1,234.8999999999998,438,236.19999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
428.20000000000005,233.8999999999998,433.1,234.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
423.30000000000007,233.19999999999982,428.20000000000005,233.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
418.4000000000001,232.7999999999998,423.30000000000007,233.19999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
413.5000000000001,232.69999999999982,418.4000000000001,232.7999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
408.60000000000014,232.8999999999998,413.5000000000001,232.69999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
403.70000000000016,233.3999999999998,408.60000000000014,232.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
398.8000000000002,234.19999999999982,403.70000000000016,233.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
393.9000000000002,235.2999999999998,398.8000000000002,234.19999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
389.0000000000002,236.69999999999982,393.9000000000002,235.2999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
384.10000000000025,238.3999999999998,389.0000000000002,236.69999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
379.2000000000003,240.3999999999998,384.10000000000025,238.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
374.3000000000003,242.69999999999982,379.2000000000003,240.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
369.4000000000003,245.2999999999998,374.3000000000003,242.69999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
364.50000000000034,248.19999999999982,369.4000000000003,245.2999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
359.60000000000036,251.3999999999998,364.50000000000034,248.19999999999982,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
354.7000000000004,254.8999999999998,359.60000000000036,251.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
349.8000000000004,258.6999999999998,354.7000000000004,254.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
344.90000000000043,262.79999999999984,349.8000000000004,258.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
340.00000000000045,267.1999999999998,344.90000000000043,262.79999999999984,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
335.1000000000005,271.8999999999998,340.00000000000045,267.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
330.2000000000005,276.8999999999998,335.1000000000005,271.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
325.3000000000005,282.1999999999998,330.2000000000005,276.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
320.40000000000055,287.79999999999984,325.3000000000005,282.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
315.50000000000057,293.6999999999998,320.40000000000055,287.79999999999984,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
310.6000000000006,299.8999999999998,315.50000000000057,293.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
305.7000000000006,306.3999999999998,310.6000000000006,299.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
300.80000000000064,313.1999999999998,305.7000000000006,306.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
295.90000000000066,320.29999999999984,300.80000000000064,313.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
291.0000000000007,327.6999999999998,295.90000000000066,320.29999999999984,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
286.1000000000007,335.3999999999998,291.0000000000007,327.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
281.2000000000007,343.3999999999998,286.1000000000007,335.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
276.30000000000075,351.6999999999998,281.2000000000007,343.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
271.4000000000008,360.29999999999984,276.30000000000075,351.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
266.5000000000008,369.1999999999998,271.4000000000008,360.29999999999984,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
261.6000000000008,378.3999999999998,266.5000000000008,369.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
256.70000000000084,387.8999999999998,261.6000000000008,378.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
251.80000000000084,397.6999999999998,256.70000000000084,387.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
246.90000000000083,407.79999999999984,251.80000000000084,397.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
242.00000000000082,418.1999999999998,246.90000000000083,407.79999999999984,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
237.10000000000082,428.8999999999998,242.00000000000082,418.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
232.2000000000008,439.8999999999998,237.10000000000082,428.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
227.3000000000008,451.1999999999998,232.2000000000008,439.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
222.4000000000008,462.79999999999984,227.3000000000008,451.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
217.5000000000008,474.6999999999998,222.4000000000008,462.79999999999984,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
212.6000000000008,486.8999999999998,217.5000000000008,474.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
207.70000000000078,499.3999999999998,212.6000000000008,486.8999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
202.80000000000078,512.1999999999998,207.70000000000078,499.3999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
197.90000000000077,525.2999999999998,202.80000000000078,512.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
193.00000000000077,538.6999999999998,197.90000000000077,525.2999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
188.10000000000076,552.3999999999999,193.00000000000077,538.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
183.20000000000076,566.3999999999999,188.10000000000076,552.3999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
178.30000000000075,580.6999999999998,183.20000000000076,566.3999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
173.40000000000074,595.2999999999998,178.30000000000075,580.6999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
168.50000000000074,610.1999999999998,173.40000000000074,595.2999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
163.60000000000073,625.3999999999999,168.50000000000074,610.1999999999998,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
158.70000000000073,640.8999999999999,163.60000000000073,625.3999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
153.80000000000072,656.6999999999999,158.70000000000073,640.8999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
148.90000000000072,672.8,153.80000000000072,656.6999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,1
144.0000000000007,665.8,148.90000000000072,672.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
139.1000000000007,659.0999999999999,144.0000000000007,665.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
134.2000000000007,652.6999999999999,139.1000000000007,659.0999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
129.3000000000007,646.5999999999999,134.2000000000007,652.6999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
124.40000000000069,640.8,129.3000000000007,646.5999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
119.50000000000068,635.3,124.40000000000069,640.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
114.60000000000068,630.0999999999999,119.50000000000068,635.3,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
109.70000000000067,625.1999999999999,114.60000000000068,630.0999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
104.80000000000067,620.5999999999999,109.70000000000067,625.1999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
99.90000000000066,616.3,104.80000000000067,620.5999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
95.00000000000065,612.3,99.90000000000066,616.3,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
90.10000000000065,608.5999999999999,95.00000000000065,612.3,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
85.20000000000064,605.1999999999999,90.10000000000065,608.5999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
80.30000000000064,602.0999999999999,85.20000000000064,605.1999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
75.40000000000063,599.3,80.30000000000064,602.0999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
70.50000000000063,596.8,75.40000000000063,599.3,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
65.60000000000062,594.5999999999999,70.50000000000063,596.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
60.70000000000062,592.6999999999999,65.60000000000062,594.5999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
55.80000000000062,591.0999999999999,60.70000000000062,592.6999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
50.900000000000624,589.8,55.80000000000062,591.0999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
46.000000000000625,588.8,50.900000000000624,589.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
41.10000000000063,588.0999999999999,46.000000000000625,588.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
36.20000000000063,587.6999999999999,41.10000000000063,588.0999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
31.30000000000063,587.5999999999999,36.20000000000063,587.6999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
26.40000000000063,587.8,31.30000000000063,587.5999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
21.500000000000632,588.3,26.40000000000063,587.8,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
16.600000000000634,589.0999999999999,21.500000000000632,588.3,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
11.700000000000635,590.1999999999999,16.600000000000634,589.0999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
6.800000000000636,591.5999999999999,11.700000000000635,590.1999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
1.9000000000006363,593.3,6.800000000000636,591.5999999999999,-4.8999999999999995,0,0,1,0,1,1,1,0,0,0,1,0,0
0,595.3,1.9000000000006363,593.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
4.8999999999999995,597.5999999999999,0,595.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
9.799999999999999,600.1999999999999,4.8999999999999995,597.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
14.7,603.0999999999999,9.799999999999999,600.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
19.599999999999998,606.3,14.7,603.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,1
24.499999999999996,599.3,19.599999999999998,606.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
29.399999999999995,592.5999999999999,24.499999999999996,599.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
34.3,586.1999999999999,29.399999999999995,592.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
39.199999999999996,580.0999999999999,34.3,586.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
44.099999999999994,574.3,39.199999999999996,580.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
48.99999999999999,568.8,44.099999999999994,574.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
53.89999999999999,563.5999999999999,48.99999999999999,568.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
58.79999999999999,558.6999999999999,53.89999999999999,563.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
63.69999999999999,554.0999999999999,58.79999999999999,558.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
68.6,549.8,63.69999999999999,554.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
73.5,545.8,68.6,549.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
78.4,542.0999999999999,73.5,545.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
83.30000000000001,538.6999999999999,78.4,542.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
88.20000000000002,535.5999999999999,83.30000000000001,538.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
93.10000000000002,532.8,88.20000000000002,535.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
98.00000000000003,530.3,93.10000000000002,532.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
102.90000000000003,528.0999999999999,98.00000000000003,530.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
107.80000000000004,526.1999999999999,102.90000000000003,528.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
112.70000000000005,524.5999999999999,107.80000000000004,526.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
117.60000000000005,523.3,112.70000000000005,524.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
122.50000000000006,522.3,117.60000000000005,523.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
127.40000000000006,521.5999999999999,122.50000000000006,522.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
132.30000000000007,521.1999999999999,127.40000000000006,521.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
137.20000000000007,521.0999999999999,132.30000000000007,521.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
142.10000000000008,521.3,137.20000000000007,521.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
147.00000000000009,521.8,142.10000000000008,521.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
151.9000000000001,522.5999999999999,147.00000000000009,521.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
156.8000000000001,523.6999999999999,151.9000000000001,522.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
161.7000000000001,525.0999999999999,156.8000000000001,523.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
166.6000000000001,526.8,161.7000000000001,525.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
171.5000000000001,528.8,166.6000000000001,526.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
176.40000000000012,531.0999999999999,171.5000000000001,528.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
181.30000000000013,533.6999999999999,176.40000000000012,531.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
186.20000000000013,536.5999999999999,181.30000000000013,533.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
191.10000000000014,539.8,186.20000000000013,536.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
196.00000000000014,543.3,191.10000000000014,539.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
200.90000000000015,547.0999999999999,196.00000000000014,543.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
205.80000000000015,551.1999999999999,200.90000000000015,547.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
210.70000000000016,555.5999999999999,205.80000000000015,551.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
215.60000000000016,560.3,210.70000000000016,555.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
220.50000000000017,565.3,215.60000000000016,560.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
225.40000000000018,570.5999999999999,220.50000000000017,565.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
230.30000000000018,576.1999999999999,225.40000000000018,570.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
235.2000000000002,582.0999999999999,230.30000000000018,576.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
240.1000000000002,588.3,235.2000000000002,582.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
245.0000000000002,594.8,240.1000000000002,588.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
249.9000000000002,601.5999999999999,245.0000000000002,594.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
254.8000000000002,608.6999999999999,249.9000000000002,601.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
259.7000000000002,616.0999999999999,254.8000000000002,608.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
264.6000000000002,623.8,259.7000000000002,616.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,1
269.50000000000017,616.8,264.6000000000002,623.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
274.40000000000015,610.0999999999999,269.50000000000017,616.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
279.3000000000001,603.6999999999999,274.40000000000015,610.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
284.2000000000001,597.5999999999999,279.3000000000001,603.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
289.1000000000001,591.8,284.2000000000001,597.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
294.00000000000006,586.3,289.1000000000001,591.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
298.90000000000003,581.0999999999999,294.00000000000006,586.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
303.8,576.1999999999999,298.90000000000003,581.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
308.7,571.5999999999999,303.8,576.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
313.59999999999997,567.3,308.7,571.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
318.49999999999994,563.3,313.59999999999997,567.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
323.3999999999999,559.5999999999999,318.49999999999994,563.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
328.2999999999999,556.1999999999999,323.3999999999999,559.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
333.1999999999999,553.0999999999999,328.2999999999999,556.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
338.09999999999985,550.3,333.1999999999999,553.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
342.99999999999983,547.8,338.09999999999985,550.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
347.8999999999998,545.5999999999999,342.99999999999983,547.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
352.7999999999998,543.6999999999999,347.8999999999998,545.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
357.69999999999976,542.0999999999999,352.7999999999998,543.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
362.59999999999974,540.8,357.69999999999976,542.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
367.4999999999997,539.8,362.59999999999974,540.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
372.3999999999997,539.0999999999999,367.4999999999997,539.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
377.29999999999967,538.6999999999999,372.3999999999997,539.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
382.19999999999965,538.5999999999999,377.29999999999967,538.6999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
387.0999999999996,538.8,382.19999999999965,538.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
391.9999999999996,539.3,387.0999999999996,538.8,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
396.8999999999996,540.0999999999999,391.9999999999996,539.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
401.79999999999956,541.1999999999999,396.8999999999996,540.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
406.69999999999953,542.5999999999999,401.79999999999956,541.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
411.5999999999995,544.3,406.69999999999953,542.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
416.4999999999995,546.3,411.5999999999995,544.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
421.39999999999947,548.5999999999999,416.4999999999995,546.3,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
426.29999999999944,551.1999999999999,421.39999999999947,548.5999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
431.1999999999994,554.0999999999999,426.29999999999944,551.1999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
436.0999999999994,557.3,431.1999999999994,554.0999999999999,4.8999999999999995,1,1,0,1,0,1,1,0,0,0,0,0,0
438,560.8,436.0999999999994,557.3,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
433.1,564.5999999999999,438,560.8,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
428.20000000000005,568.6999999999999,433.1,564.5999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
423.30000000000007,573.0999999999999,428.20000000000005,568.6999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
418.4000000000001,577.8,423.30000000000007,573.0999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
413.5000000000001,582.8,418.4000000000001,577.8,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
408.60000000000014,588.0999999999999,413.5000000000001,582.8,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
403.70000000000016,593.6999999999999,408.60000000000014,588.0999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
398.8000000000002,599.5999999999999,403.70000000000016,593.6999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,1
393.9000000000002,592.5999999999999,398.8000000000002,599.5999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
389.0000000000002,585.8999999999999,393.9000000000002,592.5999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
384.10000000000025,579.4999999999999,389.0000000000002,585.8999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
379.2000000000003,573.3999999999999,384.10000000000025,579.4999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
374.3000000000003,567.5999999999999,379.2000000000003,573.3999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
369.4000000000003,562.0999999999999,374.3000000000003,567.5999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
364.50000000000034,556.8999999999999,369.4000000000003,562.0999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
359.60000000000036,551.9999999999999,364.50000000000034,556.8999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
354.7000000000004,547.3999999999999,359.60000000000036,551.9999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
349.8000000000004,543.0999999999999,354.7000000000004,547.3999999999999,-4.8999999999999995,1,1,0,1,0,0,0,0,0,1,0,1,0
